# Generation  Evaluations  Time(s)  Best-obj. Best-cons. [Pop.index  Subgen.  Pop.size  Dis.mult.[0]  Pop.best.obj. Pop.avg.obj.  Pop.var.obj. Pop.worst.obj.  Pop.best.con. Pop.avg.con.  Pop.var.con. Pop.worst.con.]
         1   40.000000       0.000 2.444916777934948e+11  0.000000e+00  
         1  118.000000       0.003 2.209258188730918e+11  0.000000e+00  
         1  202.000000       0.005 1.377126260621876e+11  0.000000e+00  
         1  286.000000       0.008 5.427967410705099e+10  0.000000e+00  
         1  370.000000       0.010 3.214987080800177e+09  0.000000e+00  
         1  454.000000       0.012 1.146710915975219e+09  0.000000e+00  
         1  538.000000       0.015 6.049430458123882e+08  0.000000e+00  
         1  622.000000       0.017 5.441835900989604e+07  0.000000e+00  
         1  706.000000       0.019 1.352727782165456e+07  0.000000e+00  
         1  790.000000       0.021 3.051460006348222e+06  0.000000e+00  
         1  874.000000       0.024 2.760475682801269e+05  0.000000e+00  
         1  958.000000       0.026 2.447051804470635e+04  0.000000e+00  
         1 1042.000000       0.028 4.780239693804263e+03  0.000000e+00  
         1 1126.000000       0.030 8.973601366050807e+02  0.000000e+00  
         1 1210.000000       0.033 2.166222157284537e+02  0.000000e+00  
         1 1294.000000       0.035 1.702952451501178e+02  0.000000e+00  
         1 1378.000000       0.037 1.638645032511587e+02  0.000000e+00  
         1 1462.000000       0.039 1.474528498897011e+02  0.000000e+00  
         1 1546.000000       0.042 1.086165176224002e+02  0.000000e+00  
         1 1630.000000       0.044 1.086165176224002e+02  0.000000e+00  
         1 1714.000000       0.046 1.086165176224002e+02  0.000000e+00  
         1 1798.000000       0.049 9.161034357112550e+01  0.000000e+00  
         1 1882.000000       0.051 9.161034357112550e+01  0.000000e+00  
         1 1966.000000       0.053 9.161034357112550e+01  0.000000e+00  
         1 2050.000000       0.056 8.574007823039193e+01  0.000000e+00  
         1 2134.000000       0.058 7.916862708024915e+01  0.000000e+00  
         1 2218.000000       0.061 6.340835277571898e+01  0.000000e+00  
         1 2302.000000       0.063 5.393582612355156e+01  0.000000e+00  
         1 2386.000000       0.065 4.204409082925595e+01  0.000000e+00  
         1 2470.000000       0.068 3.938515007307886e+01  0.000000e+00  
         1 2554.000000       0.070 3.338159284321900e+01  0.000000e+00  
         1 2638.000000       0.073 2.558942692625515e+01  0.000000e+00  
         1 2722.000000       0.075 2.374387363956021e+01  0.000000e+00  
         1 2806.000000       0.077 2.121117727790326e+01  0.000000e+00  
         1 2890.000000       0.080 1.987971413492119e+01  0.000000e+00  
         1 2974.000000       0.082 1.944260529230303e+01  0.000000e+00  
         1 3058.000000       0.085 1.927856548355605e+01  0.000000e+00  
         1 3142.000000       0.087 1.906966146595609e+01  0.000000e+00  
         1 3226.000000       0.089 1.902154625876604e+01  0.000000e+00  
         1 3310.000000       0.092 1.895808433847979e+01  0.000000e+00  
         1 3394.000000       0.094 1.891356711521252e+01  0.000000e+00  
         1 3478.000000       0.096 1.883477886280978e+01  0.000000e+00  
         1 3562.000000       0.099 1.881588375614121e+01  0.000000e+00  
         1 3646.000000       0.101 1.866776477775461e+01  0.000000e+00  
         1 3730.000000       0.103 1.865771996605186e+01  0.000000e+00  
         1 3814.000000       0.106 1.865771996605186e+01  0.000000e+00  
         1 3898.000000       0.108 1.865771996605186e+01  0.000000e+00  
         1 3982.000000       0.111 1.865771996605186e+01  0.000000e+00  
         1 4066.000000       0.113 1.865771996605186e+01  0.000000e+00  
         1 4150.000000       0.115 1.865771996605186e+01  0.000000e+00  
         1 4274.000000       0.118 1.862010894989908e+01  0.000000e+00  
         1 4358.000000       0.120 1.858500166136379e+01  0.000000e+00  
         1 4442.000000       0.123 1.858007407573938e+01  0.000000e+00  
         1 4526.000000       0.125 1.849626679041790e+01  0.000000e+00  
         1 4610.000000       0.127 1.841796994411683e+01  0.000000e+00  
         1 4694.000000       0.130 1.825928895915425e+01  0.000000e+00  
         1 4778.000000       0.132 1.820955216772221e+01  0.000000e+00  
         1 4862.000000       0.134 1.817257762217652e+01  0.000000e+00  
         1 4946.000000       0.137 1.807892484065824e+01  0.000000e+00  
         1 5030.000000       0.139 1.807582914805386e+01  0.000000e+00  
         1 5114.000000       0.141 1.807465169373722e+01  0.000000e+00  
         1 5198.000000       0.143 1.801893897226902e+01  0.000000e+00  
         1 5282.000000       0.146 1.801606696754140e+01  0.000000e+00  
         1 5366.000000       0.148 1.787571119697768e+01  0.000000e+00  
         1 5450.000000       0.150 1.783656166945713e+01  0.000000e+00  
         1 5534.000000       0.152 1.783363930241045e+01  0.000000e+00  
         1 5618.000000       0.155 1.767849201949139e+01  0.000000e+00  
         1 5702.000000       0.157 1.767340823877932e+01  0.000000e+00  
         1 5786.000000       0.159 1.763825512066222e+01  0.000000e+00  
         1 5870.000000       0.162 1.763308380979629e+01  0.000000e+00  
         1 5954.000000       0.164 1.763308345427136e+01  0.000000e+00  
         1 6038.000000       0.166 1.763308345427136e+01  0.000000e+00  
         1 6122.000000       0.168 1.761802955069518e+01  0.000000e+00  
         1 6206.000000       0.171 1.753957529898285e+01  0.000000e+00  
         1 6290.000000       0.173 1.743155583026182e+01  0.000000e+00  
         1 6374.000000       0.175 1.743155583026182e+01  0.000000e+00  
         1 6458.000000       0.177 1.743155583026182e+01  0.000000e+00  
         1 6542.000000       0.180 1.740165645775361e+01  0.000000e+00  
         1 6626.000000       0.182 1.740165636351141e+01  0.000000e+00  
         1 6710.000000       0.184 1.739887151618385e+01  0.000000e+00  
         1 6794.000000       0.187 1.730314442960499e+01  0.000000e+00  
         1 6878.000000       0.189 1.730264110676048e+01  0.000000e+00  
         1 6962.000000       0.191 1.730160564768509e+01  0.000000e+00  
         1 7046.000000       0.193 1.714177963921689e+01  0.000000e+00  
         1 7130.000000       0.196 1.711785380401582e+01  0.000000e+00  
         1 7214.000000       0.198 1.691492045147080e+01  0.000000e+00  
         1 7298.000000       0.200 1.672687655955184e+01  0.000000e+00  
         1 7382.000000       0.202 1.672686321450975e+01  0.000000e+00  
         1 7466.000000       0.205 1.665780518349088e+01  0.000000e+00  
         1 7550.000000       0.207 1.664957331505475e+01  0.000000e+00  
         1 7634.000000       0.209 1.653451739717234e+01  0.000000e+00  
         1 7718.000000       0.212 1.653087850390643e+01  0.000000e+00  
         1 7802.000000       0.214 1.653087850390643e+01  0.000000e+00  
         1 7886.000000       0.216 1.653087850390643e+01  0.000000e+00  
         1 7970.000000       0.218 1.653087850390643e+01  0.000000e+00  
         1 8054.000000       0.221 1.653087850390643e+01  0.000000e+00  
         1 8138.000000       0.223 1.653087850390643e+01  0.000000e+00  
         1 8222.000000       0.225 1.649110678687756e+01  0.000000e+00  
         1 8306.000000       0.227 1.649110678680800e+01  0.000000e+00  
         1 8390.000000       0.230 1.649110678680800e+01  0.000000e+00  
         1 8514.000000       0.232 1.649110678680800e+01  0.000000e+00  
         1 8598.000000       0.235 1.644882222810394e+01  0.000000e+00  
         1 8682.000000       0.237 1.630122078688928e+01  0.000000e+00  
         1 8766.000000       0.239 1.626425346935288e+01  0.000000e+00  
         1 8850.000000       0.241 1.606836822368840e+01  0.000000e+00  
         1 8934.000000       0.244 1.601132951702758e+01  0.000000e+00  
         1 9018.000000       0.246 1.598418080963303e+01  0.000000e+00  
         1 9102.000000       0.248 1.598418080963295e+01  0.000000e+00  
         1 9186.000000       0.251 1.598418080963295e+01  0.000000e+00  
         1 9270.000000       0.253 1.598418080963295e+01  0.000000e+00  
         1 9354.000000       0.255 1.586804602788222e+01  0.000000e+00  
         1 9438.000000       0.257 1.579759132184683e+01  0.000000e+00  
         1 9522.000000       0.260 1.577826676715696e+01  0.000000e+00  
         1 9606.000000       0.262 1.570824794246414e+01  0.000000e+00  
         1 9690.000000       0.264 1.561488967112904e+01  0.000000e+00  
         1 9774.000000       0.267 1.546035203380455e+01  0.000000e+00  
         1 9858.000000       0.269 1.534158922629293e+01  0.000000e+00  
         1 9942.000000       0.272 1.530814376725894e+01  0.000000e+00  
         1 10026.000000       0.274 1.530031034266265e+01  0.000000e+00  
         1 10110.000000       0.276 1.516233522481501e+01  0.000000e+00  
         1 10194.000000       0.279 1.509449277660414e+01  0.000000e+00  
         1 10278.000000       0.281 1.509400506919189e+01  0.000000e+00  
         1 10362.000000       0.283 1.504570346942240e+01  0.000000e+00  
         1 10446.000000       0.286 1.496563871254521e+01  0.000000e+00  
         1 10530.000000       0.288 1.495558354324218e+01  0.000000e+00  
         1 10614.000000       0.290 1.494619806931102e+01  0.000000e+00  
         1 10698.000000       0.292 1.481112166922742e+01  0.000000e+00  
         1 10782.000000       0.295 1.480252853733256e+01  0.000000e+00  
         1 10866.000000       0.297 1.480252853733256e+01  0.000000e+00  
         1 10950.000000       0.299 1.480252853733256e+01  0.000000e+00  
         1 11034.000000       0.302 1.480252853733256e+01  0.000000e+00  
         1 11118.000000       0.304 1.480252853733256e+01  0.000000e+00  
         1 11202.000000       0.306 1.480252853733256e+01  0.000000e+00  
         1 11286.000000       0.309 1.472751454668122e+01  0.000000e+00  
         1 11370.000000       0.311 1.471390299705083e+01  0.000000e+00  
         1 11454.000000       0.313 1.460606189426506e+01  0.000000e+00  
         1 11538.000000       0.316 1.449227515401243e+01  0.000000e+00  
         1 11622.000000       0.318 1.439108184312473e+01  0.000000e+00  
         1 11706.000000       0.320 1.432519064671180e+01  0.000000e+00  
         1 11790.000000       0.323 1.431614969921170e+01  0.000000e+00  
         1 11874.000000       0.325 1.420848261440014e+01  0.000000e+00  
         1 11958.000000       0.327 1.420848261440014e+01  0.000000e+00  
         1 12042.000000       0.330 1.420848261440014e+01  0.000000e+00  
         1 12126.000000       0.332 1.418610686132085e+01  0.000000e+00  
         1 12210.000000       0.334 1.407515130548154e+01  0.000000e+00  
         1 12294.000000       0.336 1.403612012402422e+01  0.000000e+00  
         1 12378.000000       0.339 1.395340409982819e+01  0.000000e+00  
         1 12462.000000       0.341 1.383666076767712e+01  0.000000e+00  
         1 12546.000000       0.344 1.377126764050985e+01  0.000000e+00  
         1 12630.000000       0.346 1.376637227143030e+01  0.000000e+00  
         1 12754.000000       0.348 1.375978019267791e+01  0.000000e+00  
         1 12838.000000       0.351 1.369921806847257e+01  0.000000e+00  
         1 12922.000000       0.353 1.366810274209724e+01  0.000000e+00  
         1 13006.000000       0.355 1.365245828825081e+01  0.000000e+00  
         1 13090.000000       0.357 1.364859888082379e+01  0.000000e+00  
         1 13174.000000       0.360 1.359771927958255e+01  0.000000e+00  
         1 13258.000000       0.362 1.359646728629153e+01  0.000000e+00  
         1 13342.000000       0.364 1.358845331210345e+01  0.000000e+00  
         1 13426.000000       0.367 1.354387773550654e+01  0.000000e+00  
         1 13510.000000       0.369 1.340771423959288e+01  0.000000e+00  
         1 13594.000000       0.371 1.335002527661622e+01  0.000000e+00  
         1 13678.000000       0.373 1.332660738671554e+01  0.000000e+00  
         1 13762.000000       0.376 1.327442058321207e+01  0.000000e+00  
         1 13846.000000       0.378 1.322834464245875e+01  0.000000e+00  
         1 13930.000000       0.380 1.319603756309884e+01  0.000000e+00  
         1 14014.000000       0.383 1.315289785787062e+01  0.000000e+00  
         1 14098.000000       0.385 1.304998615559042e+01  0.000000e+00  
         1 14182.000000       0.387 1.295827703003657e+01  0.000000e+00  
         1 14266.000000       0.389 1.294652148896692e+01  0.000000e+00  
         1 14350.000000       0.392 1.287141834621721e+01  0.000000e+00  
         1 14434.000000       0.394 1.275752447920190e+01  0.000000e+00  
         1 14518.000000       0.397 1.259560129372241e+01  0.000000e+00  
         1 14602.000000       0.399 1.249089146114546e+01  0.000000e+00  
         1 14686.000000       0.401 1.238358075664987e+01  0.000000e+00  
         1 14770.000000       0.403 1.233179417084651e+01  0.000000e+00  
         1 14854.000000       0.406 1.233179417084651e+01  0.000000e+00  
         1 14938.000000       0.408 1.220304048960473e+01  0.000000e+00  
         1 15022.000000       0.410 1.217281672357136e+01  0.000000e+00  
         1 15106.000000       0.412 1.216527030150814e+01  0.000000e+00  
         1 15190.000000       0.415 1.209769917444328e+01  0.000000e+00  
         1 15274.000000       0.417 1.205335686992102e+01  0.000000e+00  
         1 15358.000000       0.419 1.189270071008318e+01  0.000000e+00  
         1 15442.000000       0.422 1.189193825199389e+01  0.000000e+00  
         1 15526.000000       0.424 1.182568913664478e+01  0.000000e+00  
         1 15610.000000       0.426 1.179782059648185e+01  0.000000e+00  
         1 15694.000000       0.428 1.175176220847868e+01  0.000000e+00  
         1 15778.000000       0.431 1.175176220847868e+01  0.000000e+00  
         1 15862.000000       0.433 1.175176220847868e+01  0.000000e+00  
         1 15946.000000       0.435 1.162617913012907e+01  0.000000e+00  
         1 16030.000000       0.438 1.155257318781295e+01  0.000000e+00  
         1 16114.000000       0.440 1.155204820573960e+01  0.000000e+00  
         1 16198.000000       0.442 1.143477376230826e+01  0.000000e+00  
         1 16282.000000       0.444 1.142761136345921e+01  0.000000e+00  
         1 16366.000000       0.447 1.140155888508960e+01  0.000000e+00  
         1 16450.000000       0.449 1.135422649705492e+01  0.000000e+00  
         1 16534.000000       0.451 1.116726365918511e+01  0.000000e+00  
         1 16618.000000       0.453 1.111740249641381e+01  0.000000e+00  
         1 16702.000000       0.456 1.087112483617055e+01  0.000000e+00  
         1 16786.000000       0.458 1.069291756621143e+01  0.000000e+00  
         1 16870.000000       0.460 1.057878514038229e+01  0.000000e+00  
